|dates|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bowie_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Bowie_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bowie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
