|dates|Hettinger_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Hettinger_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Hettinger_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Hettinger_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Hettinger_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Hettinger_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Hettinger_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Hettinger_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-04|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-05|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-06|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-07|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-08|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-09|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-10|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-11|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-12|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-13|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-14|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-15|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-16|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-17|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-18|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-19|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-20|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-21|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-22|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-23|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-24|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-25|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-26|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-27|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-28|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-29|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-04-30|1320.5|0|66.0|0|4.760187522538767|0|1386.5|0
0|2020-05-01|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-02|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-03|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-04|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-05|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-06|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-07|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-08|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-09|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-10|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-11|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-12|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-13|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-14|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-15|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-16|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-17|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-18|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-19|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-20|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-21|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-22|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-23|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-24|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-25|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-26|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-27|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-28|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-29|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-30|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-05-31|1353.0|0|74.0|0|5.185704274702172|0|1427.0|0
0|2020-06-01|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-02|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-03|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-04|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-05|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-06|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-07|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-08|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-09|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-10|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-11|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-12|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-13|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-14|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-15|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-16|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-17|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-18|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-19|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-20|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-21|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-22|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-23|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-24|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-25|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-26|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-27|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-28|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-29|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-06-30|1377.0|0|58.0|0|4.041811846689895|0|1435.0|0
0|2020-07-01|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-02|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-03|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-04|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-05|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-06|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-07|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-08|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-09|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-10|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-11|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-12|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-13|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-14|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-15|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-16|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-17|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-18|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-19|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-20|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-21|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-22|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-23|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-24|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-25|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-26|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-27|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-28|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-29|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-30|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-07-31|1287.0|0|64.0|0|4.737231680236862|0|1351.0|0
0|2020-08-01|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-02|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-03|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-04|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-05|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-06|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-07|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-08|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-09|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-10|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-11|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-12|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-13|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-14|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-15|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-16|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-17|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-18|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-19|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-20|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-21|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-22|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-23|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-24|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-25|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-26|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-27|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-28|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-29|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-30|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-08-31|1366.0|0|64.0|0|4.475524475524476|0|1430.0|0
0|2020-09-01|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-02|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-03|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-04|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-05|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-06|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-07|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-08|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-09|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-10|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-11|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-12|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-13|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-14|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-15|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-16|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-17|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-18|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-19|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-20|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-21|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-22|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-23|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-24|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-25|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-26|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-27|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-28|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-29|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-09-30|1365.0|0|46.0|0|3.260099220411056|0|1411.0|0
0|2020-10-01|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-02|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-03|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-04|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-05|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-06|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-07|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-08|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-09|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-10|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-11|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-12|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-13|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-14|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-15|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-16|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-17|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-18|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-19|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-20|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-21|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-22|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-23|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-24|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-25|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-26|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-27|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-28|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-29|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-30|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-10-31|1401.0|0|47.0|0|3.24585635359116|0|1448.0|0
0|2020-11-01|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-02|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-03|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-04|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-05|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-06|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-07|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-08|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-09|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-10|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-11|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-12|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-13|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-14|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-15|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-16|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-17|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-18|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-19|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-20|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-21|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-22|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-23|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-24|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-25|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-26|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-27|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-28|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-29|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-11-30|1336.0|0|52.0|0|3.7463976945244957|0|1388.0|0
0|2020-12-01|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-02|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-03|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-04|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-05|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-06|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
0|2020-12-07|1322.0|0|55.0|0|3.9941902687000725|0|1377.0|0
