|dates|Fayette_Texas_UnitedStates.BLS_EmployedPopulation.data|Fayette_Texas_UnitedStates.BLS_EmployedPopulation.missing|Fayette_Texas_UnitedStates.BLS_UnemployedPopulation.data|Fayette_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Fayette_Texas_UnitedStates.BLS_UnemploymentRate.data|Fayette_Texas_UnitedStates.BLS_UnemploymentRate.missing|Fayette_Texas_UnitedStates.BLS_LaborForcePopulation.data|Fayette_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-30|11507.5|0|461.0|0|3.8517775828215735|0|11968.5|0
0|2020-03-31|11507.5|0|461.0|0|3.8517775828215735|0|11968.5|0
0|2020-04-01|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-02|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-03|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-04|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-05|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-06|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-07|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-08|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-09|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-10|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-11|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-12|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-13|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-14|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-15|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-16|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-17|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-18|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-19|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-20|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-21|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-22|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-23|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-24|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-25|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-26|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-27|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-28|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-29|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-04-30|9963.5|0|718.0|0|6.72190235453822|0|10681.5|0
0|2020-05-01|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-02|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-03|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-04|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-05|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-06|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-07|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-08|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-09|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-10|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-11|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-12|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-13|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-14|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-15|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-16|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-17|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-18|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-19|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-20|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-21|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-22|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-23|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-24|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-25|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-26|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-27|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-28|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-29|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-30|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-05-31|10573.0|0|696.0|0|6.176235690833259|0|11269.0|0
0|2020-06-01|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-02|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-03|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-04|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-05|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-06|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-07|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-08|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-09|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-10|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-11|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-12|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-13|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-14|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-15|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-16|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-17|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-18|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-19|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-20|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-21|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-22|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-23|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-24|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-25|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-26|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-27|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-28|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-29|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-06-30|11145.0|0|682.0|0|5.7664665595670925|0|11827.0|0
0|2020-07-01|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-02|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-03|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-04|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-05|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-06|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-07|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-08|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-09|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-10|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-11|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-12|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-13|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-14|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-15|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-16|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-17|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-18|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-19|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-20|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-21|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-22|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-23|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-24|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-25|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-26|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-27|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-28|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-29|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-30|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-07-31|11181.0|0|652.0|0|5.510014366601876|0|11833.0|0
0|2020-08-01|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-02|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-03|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-04|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-05|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-06|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-07|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-08|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-09|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-10|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-11|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-12|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-13|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-14|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-15|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-16|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-17|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-18|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-19|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-20|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-21|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-22|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-23|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-24|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-25|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-26|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-27|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-28|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-29|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-30|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-08-31|11518.0|0|488.0|0|4.064634349491921|0|12006.0|0
0|2020-09-01|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-02|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-03|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-04|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-05|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-06|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-07|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-08|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-09|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-10|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-11|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-12|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-13|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-14|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-15|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-16|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-17|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-18|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-19|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-20|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-21|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-22|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-23|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-24|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-25|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-26|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-27|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-28|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-29|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-09-30|11174.0|0|608.0|0|5.160414191139026|0|11782.0|0
0|2020-10-01|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-02|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-03|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-04|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-05|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-06|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-07|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-08|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-09|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-10|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-11|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-12|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-13|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-14|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-15|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-16|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-17|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-18|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-19|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-20|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-21|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-22|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-23|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-24|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-25|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-26|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-27|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-28|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-29|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-30|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-10-31|11447.0|0|547.0|0|4.56061364015341|0|11994.0|0
0|2020-11-01|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-02|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-03|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-04|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-05|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-06|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-07|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-08|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-09|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-10|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-11|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-12|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-13|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-14|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-15|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-16|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-17|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-18|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-19|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-20|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-21|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-22|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-23|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-24|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-25|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-26|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-27|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-28|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-29|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-11-30|11062.0|0|599.0|0|5.136780722065003|0|11661.0|0
0|2020-12-01|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-02|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-03|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-04|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-05|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-06|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-07|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
0|2020-12-08|11162.0|0|590.0|0|5.020422055820286|0|11752.0|0
