|dates|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pierce_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pierce_Washington_UnitedStates.TotalPopulation.data|Pierce_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|904980.0|0
