|dates|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|St.Martin_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|St.Martin_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|St.Martin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
