|dates|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rockbridge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rockbridge_Virginia_UnitedStates.TotalPopulation.data|Rockbridge_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22573.0|0
