|dates|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|CapeGirardeau_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|CapeGirardeau_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
