|dates|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pima_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Pima_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pima_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
