|dates|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mackinac_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Mackinac_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mackinac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
