|dates|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Meade_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Meade_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Meade_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
