|dates|Armstrong_Texas_UnitedStates.BLS_EmployedPopulation.data|Armstrong_Texas_UnitedStates.BLS_EmployedPopulation.missing|Armstrong_Texas_UnitedStates.BLS_UnemployedPopulation.data|Armstrong_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Armstrong_Texas_UnitedStates.BLS_UnemploymentRate.data|Armstrong_Texas_UnitedStates.BLS_UnemploymentRate.missing|Armstrong_Texas_UnitedStates.BLS_LaborForcePopulation.data|Armstrong_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-31|902.5|0|29.0|0|3.113258185721954|0|931.5|0
0|2020-02-01|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-02|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-03|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-04|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-05|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-06|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-07|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-08|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-09|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-10|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-11|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-12|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-13|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-14|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-15|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-16|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-17|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-18|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-19|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-20|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-21|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-22|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-23|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-24|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-25|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-26|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-27|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-28|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-02-29|914.0|0|29.0|0|3.0752916224814424|0|943.0|0
0|2020-03-01|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-02|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-03|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-04|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-05|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-06|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-07|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-08|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-09|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-10|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-11|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-12|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-13|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-14|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-15|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-16|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-17|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-18|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-19|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-20|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-21|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-22|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-23|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-24|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-25|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-26|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-27|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-28|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-29|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-30|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-03-31|890.5|0|38.0|0|4.092622509423802|0|928.5|0
0|2020-04-01|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-02|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-03|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-04|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-05|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-06|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-07|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-08|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-09|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-10|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-11|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-12|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-13|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-14|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-15|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-16|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-17|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-18|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-19|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-20|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-21|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-22|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-23|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-24|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-25|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-26|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-27|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-28|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-29|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-04-30|776.5|0|53.0|0|6.389391199517782|0|829.5|0
0|2020-05-01|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-02|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-03|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-04|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-05|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-06|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-07|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-08|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-09|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-10|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-11|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-12|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-13|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-14|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-15|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-16|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-17|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-18|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-19|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-20|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-21|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-22|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-23|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-24|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-25|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-26|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-27|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-28|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-29|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-30|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-05-31|823.0|0|49.0|0|5.6192660550458715|0|872.0|0
0|2020-06-01|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-02|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-03|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-04|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-05|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-06|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-07|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-08|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-09|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-10|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-11|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-12|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-13|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-14|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-15|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-16|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-17|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-18|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-19|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-20|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-21|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-22|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-23|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-24|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-25|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-26|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-27|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-28|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-29|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-06-30|861.0|0|46.0|0|5.071664829106946|0|907.0|0
0|2020-07-01|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-02|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-03|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-04|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-05|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-06|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-07|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-08|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-09|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-10|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-11|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-12|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-13|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-14|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-15|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-16|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-17|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-18|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-19|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-20|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-21|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-22|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-23|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-24|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-25|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-26|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-27|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-28|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-29|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-30|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-07-31|866.0|0|42.0|0|4.6255506607929515|0|908.0|0
0|2020-08-01|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-02|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-03|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-04|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-05|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-06|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-07|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-08|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-09|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-10|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-11|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-12|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-13|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-14|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-15|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-16|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-17|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-18|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-19|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-20|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-21|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-22|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-23|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-24|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-25|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-26|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-27|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-28|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-29|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-30|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-08-31|905.0|0|31.0|0|3.3119658119658117|0|936.0|0
0|2020-09-01|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-02|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-03|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-04|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-05|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-06|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-07|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-08|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-09|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-10|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-11|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-12|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-13|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-14|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-15|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-16|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-17|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-18|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-19|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-20|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-21|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-22|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-23|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-24|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-25|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-26|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-27|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-28|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-29|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-09-30|877.0|0|37.0|0|4.048140043763676|0|914.0|0
0|2020-10-01|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-02|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-03|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-04|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-05|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-06|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-07|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-08|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-09|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-10|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-11|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-12|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-13|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-14|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-15|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-16|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-17|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-18|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-19|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-20|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-21|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-22|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-23|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-24|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-25|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-26|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-27|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-28|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-29|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-30|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-10-31|906.0|0|35.0|0|3.7194473963868226|0|941.0|0
0|2020-11-01|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-02|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-03|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-04|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-05|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-06|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-07|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-08|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-09|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-10|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-11|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-12|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-13|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-14|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-15|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-16|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-17|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-18|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-19|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-20|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-21|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-22|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-23|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-24|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-25|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-26|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-27|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-28|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-29|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-11-30|881.0|0|36.0|0|3.925845147219193|0|917.0|0
0|2020-12-01|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-02|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-03|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-04|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-05|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-06|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-07|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-08|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-09|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-10|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-11|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-12|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-13|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-14|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-15|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-16|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-17|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-18|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-19|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-20|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-21|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-22|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-23|888.0|0|39.0|0|4.207119741100324|0|927.0|0
0|2020-12-24|888.0|0|39.0|0|4.207119741100324|0|927.0|0
