|dates|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Audrain_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Audrain_Missouri_UnitedStates.TotalPopulation.data|Audrain_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25388.0|0
