|dates|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Butler_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Butler_Iowa_UnitedStates.TotalPopulation.data|Butler_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14439.0|0
