|dates|Surry_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Surry_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Surry_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Surry_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Surry_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Surry_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Surry_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Surry_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-02|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-03|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-04|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-05|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-06|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-07|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-08|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-09|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-10|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-11|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-12|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-13|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-14|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-15|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-16|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-17|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-18|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-19|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-20|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-21|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-22|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-23|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-24|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-25|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-26|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-27|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-28|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-29|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-30|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-01-31|32550.5|0|1293.5|0|3.8219477603120198|0|33844.0|0
0|2020-02-01|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-02|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-03|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-04|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-05|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-06|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-07|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-08|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-09|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-10|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-11|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-12|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-13|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-14|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-15|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-16|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-17|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-18|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-19|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-20|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-21|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-22|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-23|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-24|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-25|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-26|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-27|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-28|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-02-29|32857.5|0|1188.5|0|3.4908652998883865|0|34046.0|0
0|2020-03-01|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-02|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-03|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-04|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-05|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-06|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-07|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-08|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-09|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-10|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-11|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-12|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-13|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-14|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-15|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-16|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-17|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-18|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-19|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-20|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-21|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-22|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-23|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-24|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-25|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-26|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-27|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-28|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-29|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-30|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-03-31|31423.5|0|1343.0|0|4.09869836570888|0|32766.5|0
0|2020-04-01|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-02|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-03|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-04|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-05|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-06|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-07|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-08|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-09|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-10|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-11|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-12|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-13|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-14|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-15|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-16|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-17|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-18|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-19|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-20|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-21|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-22|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-23|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-24|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-25|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-26|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-27|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-28|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-29|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-04-30|28170.0|0|4395.5|0|13.49741290629654|0|32565.5|0
0|2020-05-01|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-02|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-03|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-04|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-05|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-06|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-07|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-08|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-09|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-10|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-11|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-12|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-13|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-14|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-15|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-16|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-17|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
0|2020-05-18|27887.0|0|4014.0|0|12.582677659007555|0|31901.0|0
