|dates|SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedCases.missing|SanFrancisco_California_UnitedStates.NYT_ConfirmedCases.data|SanFrancisco_California_UnitedStates.NYT_ConfirmedCases.missing|SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedDeaths.missing|SanFrancisco_California_UnitedStates.JHU_ConfirmedRecoveries.data|SanFrancisco_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|1977.0|0|1980.0|0|35.0|0|0.0|100
0|2020-05-13|1994.0|0|1997.0|0|35.0|0|0.0|100
0|2020-05-14|1999.0|0|2007.0|0|35.0|0|0.0|100
0|2020-05-15|2026.0|0|2032.0|0|36.0|0|0.0|100
0|2020-05-16|2054.0|0|2065.0|0|36.0|0|0.0|100
0|2020-05-17|2091.0|0|2097.0|0|36.0|0|0.0|100
0|2020-05-18|2131.0|0|2135.0|0|36.0|0|0.0|100
0|2020-05-19|2179.0|0|2186.0|0|36.0|0|0.0|100
0|2020-05-20|2185.0|0|2189.0|0|37.0|0|0.0|100
0|2020-05-21|2198.0|0|2202.0|0|37.0|0|0.0|100
0|2020-05-22|2320.0|0|2323.0|0|40.0|0|0.0|100
0|2020-05-23|2350.0|0|2353.0|0|40.0|0|0.0|100
0|2020-05-24|2367.0|0|2370.0|0|40.0|0|0.0|100
0|2020-05-25|2386.0|0|2389.0|0|40.0|0|0.0|100
0|2020-05-26|2399.0|0|2402.0|0|40.0|0|0.0|100
0|2020-05-27|2408.0|0|2411.0|0|40.0|0|0.0|100
0|2020-05-28|2437.0|0|2440.0|0|40.0|0|0.0|100
0|2020-05-29|2473.0|0|2476.0|0|41.0|0|0.0|100
0|2020-05-30|2532.0|0|2535.0|0|41.0|0|0.0|100
0|2020-05-31|2588.0|0|2561.0|0|42.0|0|0.0|100
0|2020-06-01|2570.0|0|2573.0|0|43.0|0|0.0|100
0|2020-06-02|2587.0|0|2590.0|0|43.0|0|0.0|100
0|2020-06-03|2613.0|0|2616.0|0|43.0|0|0.0|100
0|2020-06-04|2644.0|0|2647.0|0|43.0|0|0.0|100
0|2020-06-05|2698.0|0|2701.0|0|43.0|0|0.0|100
0|2020-06-06|2712.0|0|2715.0|0|43.0|0|0.0|100
0|2020-06-07|2747.0|0|2750.0|0|43.0|0|0.0|100
0|2020-06-08|2779.0|0|2782.0|0|43.0|0|0.0|100
0|2020-06-09|2793.0|0|2796.0|0|44.0|0|0.0|100
0|2020-06-10|2809.0|0|2812.0|0|44.0|0|0.0|100
0|2020-06-11|2840.0|0|2843.0|0|44.0|0|0.0|100
0|2020-06-12|2878.0|0|2880.0|0|44.0|0|0.0|100
0|2020-06-13|2906.0|0|2909.0|0|44.0|0|0.0|100
0|2020-06-14|2928.0|0|2931.0|0|45.0|0|0.0|100
0|2020-06-15|2952.0|0|2955.0|0|46.0|0|0.0|100
0|2020-06-16|2971.0|0|2974.0|0|46.0|0|0.0|100
0|2020-06-17|2982.0|0|2985.0|0|47.0|0|0.0|100
0|2020-06-18|3020.0|0|3023.0|0|47.0|0|0.0|100
0|2020-06-19|3057.0|0|3060.0|0|47.0|0|0.0|100
0|2020-06-20|3058.0|0|3061.0|0|47.0|0|0.0|100
0|2020-06-21|3058.0|0|3061.0|0|47.0|0|0.0|100
0|2020-06-22|3185.0|0|3188.0|0|48.0|0|0.0|100
0|2020-06-23|3219.0|0|3222.0|0|48.0|0|0.0|100
0|2020-06-24|3249.0|0|3252.0|0|48.0|0|0.0|100
0|2020-06-25|3297.0|0|3300.0|0|48.0|0|0.0|100
0|2020-06-26|3400.0|0|3403.0|0|48.0|0|0.0|100
0|2020-06-27|3468.0|0|3471.0|0|49.0|0|0.0|100
0|2020-06-28|3512.0|0|3515.0|0|50.0|0|0.0|100
0|2020-06-29|3561.0|0|3564.0|0|50.0|0|0.0|100
0|2020-06-30|3603.0|0|3606.0|0|50.0|0|0.0|100
0|2020-07-01|3648.0|0|3651.0|0|50.0|0|0.0|100
0|2020-07-02|3719.0|0|3722.0|0|50.0|0|0.0|100
0|2020-07-03|3776.0|0|3722.0|0|50.0|0|0.0|100
0|2020-07-04|3776.0|0|3784.0|0|50.0|0|0.0|100
0|2020-07-05|3776.0|0|3864.0|0|50.0|0|0.0|100
0|2020-07-06|3992.0|0|3995.0|0|50.0|0|0.0|100
0|2020-07-07|4020.0|0|4023.0|0|50.0|0|0.0|100
0|2020-07-08|4071.0|0|4074.0|0|50.0|0|0.0|100
0|2020-07-09|4145.0|0|4148.0|0|50.0|0|0.0|100
0|2020-07-10|4316.0|0|4319.0|0|50.0|0|0.0|100
0|2020-07-11|4426.0|0|4429.0|0|50.0|0|0.0|100
0|2020-07-12|4522.0|0|4525.0|0|50.0|0|0.0|100
0|2020-07-13|4590.0|0|4593.0|0|50.0|0|0.0|100
0|2020-07-14|4640.0|0|4643.0|0|50.0|0|0.0|100
0|2020-07-15|4696.0|0|4699.0|0|50.0|0|0.0|100
0|2020-07-16|4860.0|0|4863.0|0|51.0|0|0.0|100
0|2020-07-17|4975.0|0|4978.0|0|52.0|0|0.0|100
0|2020-07-18|5116.0|0|5119.0|0|52.0|0|0.0|100
0|2020-07-19|5202.0|0|5205.0|0|52.0|0|0.0|100
0|2020-07-20|5305.0|0|5308.0|0|52.0|0|0.0|100
0|2020-07-21|5363.0|0|5366.0|0|53.0|0|0.0|100
0|2020-07-22|5459.0|0|5462.0|0|53.0|0|0.0|100
0|2020-07-23|5564.0|0|5567.0|0|55.0|0|0.0|100
0|2020-07-24|5679.0|0|5682.0|0|56.0|0|0.0|100
0|2020-07-25|5787.0|0|5790.0|0|56.0|0|0.0|100
0|2020-07-26|5932.0|0|5935.0|0|56.0|0|0.0|100
0|2020-07-27|6022.0|0|6025.0|0|56.0|0|0.0|100
0|2020-07-28|6065.0|0|6068.0|0|56.0|0|0.0|100
0|2020-07-29|6197.0|0|6200.0|0|57.0|0|0.0|100
0|2020-07-30|6423.0|0|6426.0|0|58.0|0|0.0|100
0|2020-07-31|6575.0|0|6578.0|0|59.0|0|0.0|100
0|2020-08-01|6723.0|0|6726.0|0|61.0|0|0.0|100
0|2020-08-02|6811.0|0|6814.0|0|61.0|0|0.0|100
0|2020-08-03|6916.0|0|6919.0|0|61.0|0|0.0|100
0|2020-08-04|6989.0|0|6992.0|0|61.0|0|0.0|100
0|2020-08-05|7081.0|0|7084.0|0|62.0|0|0.0|100
0|2020-08-06|7228.0|0|7231.0|0|63.0|0|0.0|100
0|2020-08-07|7326.0|0|7329.0|0|64.0|0|0.0|100
0|2020-08-08|7432.0|0|7435.0|0|67.0|0|0.0|100
0|2020-08-09|7548.0|0|7551.0|0|67.0|0|0.0|100
0|2020-08-10|7623.0|0|7626.0|0|67.0|0|0.0|100
0|2020-08-11|7692.0|0|7626.0|0|67.0|0|0.0|100
0|2020-08-12|7834.0|0|7837.0|0|67.0|0|0.0|100
0|2020-08-13|7944.0|0|7947.0|0|67.0|0|0.0|100
0|2020-08-14|8053.0|0|8056.0|0|69.0|0|0.0|100
0|2020-08-15|8157.0|0|8160.0|0|69.0|0|0.0|100
0|2020-08-16|8292.0|0|8295.0|0|69.0|0|0.0|100
0|2020-08-17|8346.0|0|8349.0|0|69.0|0|0.0|100
0|2020-08-18|8427.0|0|8430.0|0|70.0|0|0.0|100
0|2020-08-19|8528.0|0|8531.0|0|72.0|0|0.0|100
0|2020-08-20|8611.0|0|8614.0|0|72.0|0|0.0|100
0|2020-08-21|8702.0|0|8705.0|0|72.0|0|0.0|100
0|2020-08-22|8791.0|0|8794.0|0|74.0|0|0.0|100
0|2020-08-23|8871.0|0|8874.0|0|77.0|0|0.0|100
0|2020-08-24|8936.0|0|8939.0|0|77.0|0|0.0|100
0|2020-08-25|8981.0|0|8984.0|0|77.0|0|0.0|100
0|2020-08-26|9060.0|0|9063.0|0|80.0|0|0.0|100
0|2020-08-27|9149.0|0|9152.0|0|82.0|0|0.0|100
0|2020-08-28|9215.0|0|9218.0|0|83.0|0|0.0|100
0|2020-08-29|9349.0|0|9352.0|0|83.0|0|0.0|100
0|2020-08-30|9428.0|0|9431.0|0|83.0|0|0.0|100
0|2020-08-31|9494.0|0|9497.0|0|83.0|0|0.0|100
0|2020-09-01|9544.0|0|9547.0|0|83.0|0|0.0|100
0|2020-09-02|9617.0|0|9620.0|0|84.0|0|0.0|100
0|2020-09-03|9696.0|0|9699.0|0|84.0|0|0.0|100
0|2020-09-04|9755.0|0|9758.0|0|84.0|0|0.0|100
0|2020-09-05|9839.0|0|9842.0|0|86.0|0|0.0|100
0|2020-09-06|9915.0|0|9918.0|0|86.0|0|0.0|100
0|2020-09-07|9979.0|0|9982.0|0|86.0|0|0.0|100
0|2020-09-08|9979.0|0|9982.0|0|86.0|0|0.0|100
0|2020-09-09|10074.0|0|10077.0|0|87.0|0|0.0|100
0|2020-09-10|10120.0|0|10123.0|0|88.0|0|0.0|100
0|2020-09-11|10188.0|0|10191.0|0|89.0|0|0.0|100
0|2020-09-12|10263.0|0|10266.0|0|90.0|0|0.0|100
0|2020-09-13|10302.0|0|10305.0|0|91.0|0|0.0|100
0|2020-09-14|10378.0|0|10381.0|0|91.0|0|0.0|100
0|2020-09-15|10430.0|0|10433.0|0|91.0|0|0.0|100
0|2020-09-16|10490.0|0|10493.0|0|91.0|0|0.0|100
0|2020-09-17|10569.0|0|10572.0|0|91.0|0|0.0|100
0|2020-09-18|10640.0|0|10643.0|0|96.0|0|0.0|100
0|2020-09-19|10696.0|0|10699.0|0|97.0|0|0.0|100
0|2020-09-20|10745.0|0|10748.0|0|99.0|0|0.0|100
0|2020-09-21|10807.0|0|10810.0|0|99.0|0|0.0|100
0|2020-09-22|10865.0|0|10868.0|0|99.0|0|0.0|100
0|2020-09-23|10901.0|0|10904.0|0|99.0|0|0.0|100
0|2020-09-24|10946.0|0|10949.0|0|99.0|0|0.0|100
0|2020-09-25|11038.0|0|11041.0|0|99.0|0|0.0|100
0|2020-09-26|11076.0|0|11079.0|0|101.0|0|0.0|100
0|2020-09-27|11143.0|0|11146.0|0|101.0|0|0.0|100
0|2020-09-28|11195.0|0|11198.0|0|101.0|0|0.0|100
0|2020-09-29|11238.0|0|11241.0|0|101.0|0|0.0|100
0|2020-09-30|11275.0|0|11278.0|0|104.0|0|0.0|100
0|2020-10-01|11332.0|0|11335.0|0|106.0|0|0.0|100
0|2020-10-02|11360.0|0|11363.0|0|107.0|0|0.0|100
0|2020-10-03|11414.0|0|11417.0|0|107.0|0|0.0|100
0|2020-10-04|11475.0|0|11478.0|0|108.0|0|0.0|100
0|2020-10-05|11480.0|0|11483.0|0|108.0|0|0.0|100
0|2020-10-06|11505.0|0|11508.0|0|111.0|0|0.0|100
0|2020-10-07|11533.0|0|11536.0|0|114.0|0|0.0|100
0|2020-10-08|11551.0|0|11554.0|0|115.0|0|0.0|100
0|2020-10-09|11608.0|0|11611.0|0|121.0|0|0.0|100
0|2020-10-10|11620.0|0|11623.0|0|123.0|0|0.0|100
0|2020-10-11|11663.0|0|11666.0|0|123.0|0|0.0|100
0|2020-10-12|11666.0|0|11669.0|0|123.0|0|0.0|100
0|2020-10-13|11691.0|0|11694.0|0|123.0|0|0.0|100
0|2020-10-14|11712.0|0|11715.0|0|123.0|0|0.0|100
0|2020-10-15|11783.0|0|11786.0|0|126.0|0|0.0|100
0|2020-10-16|11808.0|0|11811.0|0|131.0|0|0.0|100
0|2020-10-17|11840.0|0|11843.0|0|133.0|0|0.0|100
0|2020-10-18|11877.0|0|11880.0|0|133.0|0|0.0|100
0|2020-10-19|11901.0|0|11904.0|0|133.0|0|0.0|100
0|2020-10-20|11937.0|0|11940.0|0|133.0|0|0.0|100
0|2020-10-21|11969.0|0|12016.0|0|137.0|0|0.0|100
0|2020-10-22|12000.0|0|12003.0|0|138.0|0|0.0|100
0|2020-10-23|12032.0|0|12035.0|0|140.0|0|0.0|100
0|2020-10-24|12069.0|0|12072.0|0|140.0|0|0.0|100
0|2020-10-25|12103.0|0|12106.0|0|140.0|0|0.0|100
0|2020-10-26|12152.0|0|12155.0|0|140.0|0|0.0|100
0|2020-10-27|12189.0|0|12192.0|0|140.0|0|0.0|100
0|2020-10-28|12241.0|0|12244.0|0|145.0|0|0.0|100
0|2020-10-29|12277.0|0|12280.0|0|145.0|0|0.0|100
0|2020-10-30|12320.0|0|12323.0|0|147.0|0|0.0|100
0|2020-10-31|12399.0|0|12402.0|0|148.0|0|0.0|100
0|2020-11-01|12454.0|0|12457.0|0|148.0|0|0.0|100
0|2020-11-02|12508.0|0|12511.0|0|148.0|0|0.0|100
0|2020-11-03|12554.0|0|12557.0|0|149.0|0|0.0|100
0|2020-11-04|12599.0|0|12602.0|0|149.0|0|0.0|100
0|2020-11-05|12666.0|0|12669.0|0|149.0|0|0.0|100
0|2020-11-06|12753.0|0|12756.0|0|151.0|0|0.0|100
0|2020-11-07|12860.0|0|12863.0|0|151.0|0|0.0|100
0|2020-11-08|12980.0|0|12983.0|0|151.0|0|0.0|100
0|2020-11-09|13081.0|0|13084.0|0|151.0|0|0.0|100
0|2020-11-10|13139.0|0|13142.0|0|151.0|0|0.0|100
0|2020-11-11|13210.0|0|13213.0|0|153.0|0|0.0|100
0|2020-11-12|13308.0|0|13311.0|0|153.0|0|0.0|100
0|2020-11-13|13404.0|0|13407.0|0|153.0|0|0.0|100
0|2020-11-14|13516.0|0|13519.0|0|155.0|0|0.0|100
0|2020-11-15|13665.0|0|13668.0|0|156.0|0|0.0|100
0|2020-11-16|13757.0|0|13760.0|0|156.0|0|0.0|100
0|2020-11-17|13847.0|0|13850.0|0|156.0|0|0.0|100
0|2020-11-18|13952.0|0|13955.0|0|156.0|0|0.0|100
0|2020-11-19|14057.0|0|14060.0|0|156.0|0|0.0|100
0|2020-11-20|14251.0|0|14254.0|0|156.0|0|0.0|100
0|2020-11-21|14327.0|0|14330.0|0|158.0|0|0.0|100
0|2020-11-22|14445.0|0|14448.0|0|158.0|0|0.0|100
0|2020-11-23|14542.0|0|14545.0|0|158.0|0|0.0|100
0|2020-11-24|14662.0|0|14665.0|0|158.0|0|0.0|100
0|2020-11-25|14874.0|0|14877.0|0|160.0|0|0.0|100
0|2020-11-26|15053.0|0|15056.0|0|160.0|0|0.0|100
0|2020-11-27|15156.0|0|15159.0|0|160.0|0|0.0|100
0|2020-11-28|15377.0|0|15380.0|0|160.0|0|0.0|100
0|2020-11-29|15450.0|0|15453.0|0|160.0|0|0.0|100
0|2020-11-30|15571.0|0|15574.0|0|160.0|0|0.0|100
0|2020-12-01|15639.0|0|15642.0|0|160.0|0|0.0|100
0|2020-12-02|15797.0|0|15800.0|0|160.0|0|0.0|100
0|2020-12-03|16058.0|0|16061.0|0|161.0|0|0.0|100
0|2020-12-04|16236.0|0|16239.0|0|162.0|0|0.0|100
0|2020-12-05|16499.0|0|16502.0|0|164.0|0|0.0|100
0|2020-12-06|16786.0|0|16789.0|0|164.0|0|0.0|100
0|2020-12-07|17107.0|0|17110.0|0|164.0|0|0.0|100
0|2020-12-08|17220.0|0|17223.0|0|164.0|0|0.0|100
0|2020-12-09|17384.0|0|17387.0|0|164.0|0|0.0|100
0|2020-12-10|17628.0|0|17631.0|0|165.0|0|0.0|100
0|2020-12-11|17945.0|0|17948.0|0|167.0|0|0.0|100
0|2020-12-12|18246.0|0|18249.0|0|167.0|0|0.0|100
0|2020-12-13|18413.0|0|18416.0|0|167.0|0|0.0|100
0|2020-12-14|18686.0|0|18689.0|0|167.0|0|0.0|100
0|2020-12-15|18904.0|0|18907.0|0|167.0|0|0.0|100
0|2020-12-16|19283.0|0|19286.0|0|172.0|0|0.0|100
0|2020-12-17|19624.0|0|19627.0|0|172.0|0|0.0|100
0|2020-12-18|19939.0|0|19942.0|0|173.0|0|0.0|100
0|2020-12-19|20315.0|0|20318.0|0|176.0|0|0.0|100
0|2020-12-20|20643.0|0|20646.0|0|176.0|0|0.0|100
0|2020-12-21|20937.0|0|20940.0|0|176.0|0|0.0|100
0|2020-12-22|21086.0|0|21089.0|0|176.0|0|0.0|100
0|2020-12-23|21232.0|0|21235.0|0|178.0|0|0.0|100
0|2020-12-24|21498.0|0|21501.0|0|178.0|0|0.0|100
0|2020-12-25|21830.0|0|21833.0|0|181.0|0|0.0|100
0|2020-12-26|22130.0|0|22133.0|0|181.0|0|0.0|100
0|2020-12-27|22319.0|0|22322.0|0|182.0|0|0.0|100
0|2020-12-28|22514.0|0|22517.0|0|182.0|0|0.0|100
0|2020-12-29|22726.0|0|22729.0|0|182.0|0|0.0|100
0|2020-12-30|22996.0|0|22999.0|0|184.0|0|0.0|100
0|2020-12-31|23224.0|0|23227.0|0|186.0|0|0.0|100
0|2021-01-01|23740.0|0|23743.0|0|189.0|0|0.0|100
0|2021-01-02|24145.0|0|24148.0|0|194.0|0|0.0|100
0|2021-01-03|24414.0|0|24417.0|0|194.0|0|0.0|100
0|2021-01-04|24588.0|0|24591.0|0|194.0|0|0.0|100
0|2021-01-05|24753.0|0|24756.0|0|198.0|0|0.0|100
0|2021-01-06|24989.0|0|24992.0|0|203.0|0|0.0|100
0|2021-01-07|25424.0|0|25427.0|0|205.0|0|0.0|100
0|2021-01-08|25885.0|0|25888.0|0|218.0|0|0.0|100
0|2021-01-09|26378.0|0|26381.0|0|233.0|0|0.0|100
0|2021-01-10|26708.0|0|26711.0|0|233.0|0|0.0|100
0|2021-01-11|27054.0|0|27057.0|0|234.0|0|0.0|100
0|2021-01-12|27264.0|0|27267.0|0|235.0|0|0.0|100
0|2021-01-13|27531.0|0|27534.0|0|235.0|0|0.0|100
0|2021-01-14|27863.0|0|27866.0|0|237.0|0|0.0|100
0|2021-01-15|28200.0|0|28203.0|0|241.0|0|0.0|100
0|2021-01-16|28574.0|0|28577.0|0|254.0|0|0.0|100
0|2021-01-17|28853.0|0|28856.0|0|254.0|0|0.0|100
0|2021-01-18|29139.0|0|29142.0|0|262.0|0|0.0|100
0|2021-01-19|29321.0|0|29324.0|0|262.0|0|0.0|100
0|2021-01-20|29502.0|0|29505.0|0|266.0|0|0.0|100
0|2021-01-21|29665.0|0|29668.0|0|274.0|0|0.0|100
0|2021-01-22|29801.0|0|29804.0|0|275.0|0|0.0|100
0|2021-01-23|30027.0|0|30030.0|0|278.0|0|0.0|100
0|2021-01-24|30308.0|0|30311.0|0|293.0|0|0.0|100
