|dates|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Petersburg_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Petersburg_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
