|dates|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cache_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cache_Utah_UnitedStates.TotalPopulation.data|Cache_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|128289.0|0
