|dates|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Summit_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Summit_Colorado_UnitedStates.TotalPopulation.data|Summit_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31011.0|0
