|dates|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tuscarawas_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Tuscarawas_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tuscarawas_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
