|dates|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carbon_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Carbon_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carbon_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
