|dates|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Castro_Texas_UnitedStates.TotalPopulation.data|Castro_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7530.0|0
