|dates|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Codington_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Codington_SouthDakota_UnitedStates.TotalPopulation.data|Codington_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28009.0|0
