|dates|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Madera_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Madera_California_UnitedStates.TotalPopulation.data|Madera_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|157327.0|0
