|dates|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gaines_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Gaines_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gaines_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
