|dates|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pickaway_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Pickaway_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pickaway_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
