|dates|Monona_Iowa_UnitedStates.BLS_EmployedPopulation.data|Monona_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Monona_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Monona_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Monona_Iowa_UnitedStates.BLS_UnemploymentRate.data|Monona_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Monona_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Monona_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-22|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-23|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-24|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-25|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-26|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-27|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-28|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-29|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-04-30|3878.0|0|494.5|0|11.309319611206403|0|4372.5|0
0|2020-05-01|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-02|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-03|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-04|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-05|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-06|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-07|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-08|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-09|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-10|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-11|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-12|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-13|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-14|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-15|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-16|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-17|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-18|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-19|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-20|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-21|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-22|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-23|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-24|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-25|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-26|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-27|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-28|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-29|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-30|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-05-31|3952.0|0|305.0|0|7.164669955367629|0|4257.0|0
0|2020-06-01|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-02|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-03|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-04|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-05|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-06|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-07|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-08|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-09|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-10|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-11|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-12|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-13|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-14|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-15|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-16|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-17|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-18|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-19|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-20|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-21|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-22|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-23|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-24|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-25|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-26|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-27|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-28|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-29|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-06-30|4090.0|0|244.0|0|5.629903091832026|0|4334.0|0
0|2020-07-01|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-02|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-03|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-04|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-05|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-06|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-07|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-08|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-09|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-10|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-11|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-12|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-13|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-14|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-15|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-16|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-17|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-18|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-19|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-20|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-21|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-22|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-23|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-24|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-25|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-26|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-27|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-28|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-29|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-30|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-07-31|4046.0|0|209.0|0|4.91186839012926|0|4255.0|0
0|2020-08-01|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-02|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-03|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-04|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-05|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-06|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-07|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-08|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-09|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-10|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-11|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-12|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-13|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-14|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-15|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-16|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-17|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-18|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-19|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-20|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-21|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-22|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-23|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-24|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-25|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-26|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-27|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-28|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-29|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-30|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-08-31|4047.0|0|164.0|0|3.8945618617905486|0|4211.0|0
0|2020-09-01|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-02|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-03|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-04|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-05|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-06|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-07|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-08|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-09|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-10|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-11|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-12|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-13|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-14|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-15|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-16|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-17|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-18|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-19|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-20|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-21|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-22|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-23|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-24|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-25|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-26|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-27|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-28|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-29|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-09-30|4111.0|0|140.0|0|3.293342742884027|0|4251.0|0
0|2020-10-01|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-02|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-03|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-04|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-05|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-06|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-07|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-08|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-09|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-10|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-11|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-12|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-13|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-14|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-15|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-16|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-17|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-18|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-19|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-20|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-21|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-22|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-23|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-24|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-25|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-26|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-27|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-28|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-29|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-30|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-10-31|4150.0|0|108.0|0|2.5364020666979803|0|4258.0|0
0|2020-11-01|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-02|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-03|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-04|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-05|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-06|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-07|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-08|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-09|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-10|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-11|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-12|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-13|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-14|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-15|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-16|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-17|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-18|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-19|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-20|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-21|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-22|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-23|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-24|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-25|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-26|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-27|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-28|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-29|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-11-30|4162.0|0|145.0|0|3.3666124912932434|0|4307.0|0
0|2020-12-01|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-02|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-03|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-04|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-05|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-06|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
0|2020-12-07|4161.0|0|168.0|0|3.8808038808038807|0|4329.0|0
