|dates|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Page_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Page_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
