|dates|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Roscommon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Roscommon_Michigan_UnitedStates.TotalPopulation.data|Roscommon_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24019.0|0
