|dates|Pepin_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Pepin_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Pepin_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Pepin_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Pepin_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Pepin_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Pepin_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Pepin_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-02|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-03|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-04|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-05|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-06|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-07|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-08|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-09|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-10|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-11|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-12|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-13|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-14|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-15|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-16|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-17|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-18|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-19|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-20|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-21|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-22|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-23|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-24|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-25|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-26|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-27|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-28|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-29|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-30|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-01-31|3834.5|0|218.5|0|5.39106834443622|0|4053.0|0
0|2020-02-01|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-02|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-03|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-04|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-05|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-06|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-07|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-08|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-09|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-10|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-11|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-12|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-13|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-14|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-15|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-16|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-17|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-18|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-19|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-20|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-21|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-22|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-23|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-24|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-25|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-26|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-27|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-28|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-02-29|3786.5|0|211.5|0|5.290145072536268|0|3998.0|0
0|2020-03-01|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-02|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-03|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-04|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-05|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-06|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-07|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-08|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-09|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-10|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-11|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-12|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-13|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-14|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-15|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-16|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-17|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-18|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-19|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
0|2020-03-20|3843.0|0|184.0|0|4.56915818226968|0|4027.0|0
