|dates|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oxford_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Oxford_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oxford_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
