|dates|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Androscoggin_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Androscoggin_Maine_UnitedStates.TotalPopulation.data|Androscoggin_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|108277.0|0
