|dates|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|GrandTraverse_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|GrandTraverse_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|GrandTraverse_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
