|dates|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Peach_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Peach_Georgia_UnitedStates.TotalPopulation.data|Peach_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27546.0|0
