|dates|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coffey_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Coffey_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coffey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
