|dates|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofIA_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofIA_Iowa_UnitedStates.TotalPopulation.data|OutofIA_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
