|dates|Rusk_Texas_UnitedStates.BLS_EmployedPopulation.data|Rusk_Texas_UnitedStates.BLS_EmployedPopulation.missing|Rusk_Texas_UnitedStates.BLS_UnemployedPopulation.data|Rusk_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Rusk_Texas_UnitedStates.BLS_UnemploymentRate.data|Rusk_Texas_UnitedStates.BLS_UnemploymentRate.missing|Rusk_Texas_UnitedStates.BLS_LaborForcePopulation.data|Rusk_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-06|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-07|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-08|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-09|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-10|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-11|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-12|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-13|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-14|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-15|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-16|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-17|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-18|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-19|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-20|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-21|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-22|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-23|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-24|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-25|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-26|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-27|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-28|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-02-29|22028.0|0|913.5|0|3.981866922389556|0|22941.5|0
0|2020-03-01|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-02|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-03|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-04|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-05|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-06|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-07|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-08|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-09|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-10|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-11|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-12|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-13|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-14|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-15|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-16|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-17|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-18|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-19|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-20|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-21|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-22|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-23|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-24|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-25|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-26|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-27|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-28|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-29|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-30|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-03-31|21284.0|0|1244.0|0|5.522017045454546|0|22528.0|0
0|2020-04-01|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-02|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-03|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-04|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-05|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-06|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-07|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-08|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-09|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-10|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-11|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-12|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-13|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-14|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-15|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-16|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-17|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-18|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-19|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-20|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-21|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-22|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-23|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-24|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-25|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-26|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-27|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-28|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-29|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-04-30|18539.5|0|2084.0|0|10.10497733168473|0|20623.5|0
0|2020-05-01|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-02|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-03|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-04|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-05|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-06|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-07|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-08|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-09|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-10|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-11|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-12|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-13|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-14|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-15|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-16|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-17|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-18|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-19|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-20|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-21|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-22|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-23|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-24|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-25|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-26|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-27|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-28|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-29|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-30|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-05-31|19149.0|0|2036.0|0|9.610573518999292|0|21185.0|0
0|2020-06-01|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-02|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-03|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-04|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-05|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-06|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-07|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-08|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-09|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-10|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-11|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-12|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-13|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-14|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-15|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-16|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-17|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-18|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-19|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-20|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-21|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-22|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-23|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-24|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-25|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-26|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-27|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-28|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-29|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-06-30|19932.0|0|2053.0|0|9.338185126222424|0|21985.0|0
0|2020-07-01|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-02|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-03|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-04|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-05|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-06|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-07|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-08|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-09|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-10|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-11|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-12|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-13|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-14|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-15|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-16|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-17|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-18|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-19|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-20|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-21|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-22|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-23|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-24|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-25|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-26|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-27|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-28|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-29|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-30|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-07-31|20047.0|0|1940.0|0|8.823395642879884|0|21987.0|0
0|2020-08-01|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-02|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-03|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-04|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-05|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-06|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-07|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-08|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-09|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-10|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-11|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-12|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-13|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-14|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-15|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-16|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-17|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-18|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-19|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-20|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-21|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-22|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-23|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-24|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-25|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-26|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-27|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-28|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-29|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-30|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-08-31|20802.0|0|1502.0|0|6.7342180774748925|0|22304.0|0
0|2020-09-01|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-02|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-03|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-04|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-05|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-06|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-07|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-08|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-09|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-10|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-11|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-12|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-13|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-14|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-15|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-16|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-17|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-18|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-19|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-20|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-21|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-22|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-23|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-24|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-25|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-26|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-27|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-28|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-29|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-09-30|20318.0|0|1761.0|0|7.975904705829068|0|22079.0|0
0|2020-10-01|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-02|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-03|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-04|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-05|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-06|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-07|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-08|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-09|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-10|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-11|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-12|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-13|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-14|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-15|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-16|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-17|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-18|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-19|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-20|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-21|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-22|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-23|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-24|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-25|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-26|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-27|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-28|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-29|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-30|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-10-31|20755.0|0|1659.0|0|7.401623985009369|0|22414.0|0
0|2020-11-01|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-02|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-03|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-04|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-05|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-06|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-07|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-08|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-09|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-10|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-11|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-12|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-13|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-14|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-15|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-16|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-17|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-18|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-19|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-20|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-21|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-22|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-23|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-24|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-25|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-26|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-27|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-28|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-29|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-11-30|20462.0|0|1671.0|0|7.549812497176163|0|22133.0|0
0|2020-12-01|20612.0|0|1646.0|0|7.395093898822895|0|22258.0|0
0|2020-12-02|20612.0|0|1646.0|0|7.395093898822895|0|22258.0|0
