|dates|Concho_Texas_UnitedStates.BLS_EmployedPopulation.data|Concho_Texas_UnitedStates.BLS_EmployedPopulation.missing|Concho_Texas_UnitedStates.BLS_UnemployedPopulation.data|Concho_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Concho_Texas_UnitedStates.BLS_UnemploymentRate.data|Concho_Texas_UnitedStates.BLS_UnemploymentRate.missing|Concho_Texas_UnitedStates.BLS_LaborForcePopulation.data|Concho_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-22|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-23|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-24|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-25|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-26|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-27|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-28|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-02-29|1313.0|0|37.0|0|2.740740740740741|0|1350.0|0
0|2020-03-01|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-02|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-03|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-04|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-05|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-06|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-07|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-08|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-09|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-10|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-11|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-12|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-13|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-14|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-15|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-16|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-17|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-18|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-19|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-20|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-21|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-22|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-23|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-24|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-25|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-26|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-27|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-28|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-29|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-30|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-03-31|1291.0|0|53.5|0|3.9791744142804015|0|1344.5|0
0|2020-04-01|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-02|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-03|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-04|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-05|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-06|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-07|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-08|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-09|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-10|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-11|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-12|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-13|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-14|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-15|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-16|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-17|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-18|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-19|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-20|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-21|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-22|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-23|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-24|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-25|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-26|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-27|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-28|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-29|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-04-30|1145.5|0|72.0|0|5.9137577002053385|0|1217.5|0
0|2020-05-01|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-02|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-03|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-04|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-05|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-06|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-07|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-08|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-09|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-10|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-11|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-12|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-13|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-14|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-15|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-16|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-17|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-18|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-19|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-20|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-21|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-22|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-23|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-24|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-25|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-26|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-27|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-28|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-29|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-30|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-05-31|1180.0|0|70.0|0|5.6|0|1250.0|0
0|2020-06-01|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-02|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-03|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-04|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-05|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-06|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-07|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-08|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-09|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-10|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-11|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-12|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-13|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-14|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-15|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-16|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-17|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-18|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-19|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-20|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-21|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-22|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-23|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-24|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-25|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-26|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-27|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-28|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-29|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-06-30|1231.0|0|76.0|0|5.814843152257077|0|1307.0|0
0|2020-07-01|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-02|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-03|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-04|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-05|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-06|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-07|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-08|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-09|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-10|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-11|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-12|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-13|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-14|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-15|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-16|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-17|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-18|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-19|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-20|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-21|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-22|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-23|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-24|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-25|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-26|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-27|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-28|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-29|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-30|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-07-31|1275.0|0|76.0|0|5.625462620281273|0|1351.0|0
0|2020-08-01|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-02|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-03|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-04|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-05|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-06|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-07|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-08|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-09|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-10|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-11|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-12|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-13|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-14|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-15|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-16|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-17|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-18|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-19|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-20|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-21|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-22|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-23|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-24|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-25|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-26|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-27|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-28|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-29|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-30|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-08-31|1330.0|0|49.0|0|3.553299492385787|0|1379.0|0
0|2020-09-01|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-02|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-03|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-04|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-05|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-06|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-07|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-08|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-09|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-10|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-11|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-12|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-13|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-14|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-15|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-16|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-17|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-18|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-19|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-20|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-21|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-22|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-23|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-24|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-25|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-26|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-27|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-28|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-29|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-09-30|1239.0|0|56.0|0|4.324324324324325|0|1295.0|0
0|2020-10-01|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-02|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-03|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-04|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-05|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-06|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-07|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-08|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-09|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-10|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-11|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-12|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-13|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-14|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-15|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-16|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-17|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-18|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-19|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-20|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-21|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-22|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-23|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-24|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-25|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-26|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-27|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-28|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-29|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-30|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-10-31|1320.0|0|54.0|0|3.930131004366812|0|1374.0|0
0|2020-11-01|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-02|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-03|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-04|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-05|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-06|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-07|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-08|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-09|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-10|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-11|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-12|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-13|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-14|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-15|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-16|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-17|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-18|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-19|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-20|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-21|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-22|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-23|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-24|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-25|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-26|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-27|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-28|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-29|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-11-30|1255.0|0|60.0|0|4.562737642585551|0|1315.0|0
0|2020-12-01|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-02|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-03|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-04|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-05|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-06|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-07|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-08|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-09|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-10|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-11|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
0|2020-12-12|1229.0|0|64.0|0|4.949729311678268|0|1293.0|0
