|dates|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chatham_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chatham_Georgia_UnitedStates.TotalPopulation.data|Chatham_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|289430.0|0
