|dates|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Leavenworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Leavenworth_Kansas_UnitedStates.TotalPopulation.data|Leavenworth_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|81758.0|0
