|dates|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fayette_Texas_UnitedStates.TotalPopulation.data|Fayette_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25346.0|0
