|dates|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sarpy_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Sarpy_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sarpy_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
