|dates|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yoakum_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Yoakum_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yoakum_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
