|dates|Hubbard_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Hubbard_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Hubbard_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Hubbard_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Hubbard_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Hubbard_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Hubbard_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Hubbard_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-02|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-03|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-04|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-05|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-06|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-07|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-08|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-09|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-10|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-11|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-12|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-13|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-14|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-15|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-16|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-17|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-18|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-19|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-20|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-21|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-22|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-23|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-24|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-25|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-26|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-27|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-28|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-29|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-30|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-01-31|8986.5|0|785.5|0|8.038272615636512|0|9772.0|0
0|2020-02-01|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-02|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-03|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-04|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-05|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-06|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-07|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-08|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-09|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-10|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-11|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-12|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-13|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-14|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-15|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-16|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-17|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-18|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-19|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-20|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-21|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-22|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-23|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-24|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-25|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-26|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-27|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-28|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-02-29|9029.5|0|698.5|0|7.180304276315789|0|9728.0|0
0|2020-03-01|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-02|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-03|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-04|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-05|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-06|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-07|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-08|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-09|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-10|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-11|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-12|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-13|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-14|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-15|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-16|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-17|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-18|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-19|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-20|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-21|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-22|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-23|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-24|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-25|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-26|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-27|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-28|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-29|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-30|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-03-31|8965.0|0|701.5|0|7.257021672787462|0|9666.5|0
0|2020-04-01|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-02|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-03|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-04|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-05|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-06|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-07|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-08|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-09|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-10|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
0|2020-04-11|8473.0|0|1039.0|0|10.92304457527334|0|9512.0|0
