|dates|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yellowstone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yellowstone_Montana_UnitedStates.TotalPopulation.data|Yellowstone_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|161300.0|0
