|dates|Cassia_Idaho_UnitedStates.BLS_EmployedPopulation.data|Cassia_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Cassia_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Cassia_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Cassia_Idaho_UnitedStates.BLS_UnemploymentRate.data|Cassia_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Cassia_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Cassia_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-08|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-09|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-10|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-11|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-12|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-13|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-14|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-15|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-16|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-17|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-18|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-19|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-20|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-21|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-22|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-23|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-24|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-25|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-26|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-27|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-28|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-29|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-04-30|11024.5|0|843.5|0|7.107347489046175|0|11868.0|0
0|2020-05-01|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-02|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-03|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-04|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-05|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-06|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-07|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-08|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-09|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-10|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-11|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-12|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-13|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-14|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-15|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-16|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-17|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-18|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-19|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-20|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-21|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-22|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-23|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-24|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-25|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-26|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-27|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-28|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-29|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-30|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-05-31|11675.0|0|667.0|0|5.404310484524388|0|12342.0|0
0|2020-06-01|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-02|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-03|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-04|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-05|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-06|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-07|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-08|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-09|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-10|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-11|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-12|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-13|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-14|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-15|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-16|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-17|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-18|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-19|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-20|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-21|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-22|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-23|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-24|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-25|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-26|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-27|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-28|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-29|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-06-30|11793.0|0|564.0|0|4.564214615197864|0|12357.0|0
0|2020-07-01|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-02|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-03|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-04|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-05|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-06|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-07|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-08|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-09|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-10|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-11|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-12|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-13|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-14|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-15|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-16|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-17|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-18|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-19|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-20|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-21|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-22|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-23|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-24|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-25|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-26|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-27|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-28|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-29|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-30|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-07-31|11953.0|0|474.0|0|3.814275368149996|0|12427.0|0
0|2020-08-01|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-02|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-03|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-04|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-05|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-06|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-07|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-08|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-09|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-10|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-11|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-12|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-13|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-14|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-15|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-16|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-17|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-18|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-19|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-20|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-21|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-22|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-23|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-24|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-25|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-26|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-27|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-28|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-29|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-30|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-08-31|12098.0|0|376.0|0|3.0142696809363474|0|12474.0|0
0|2020-09-01|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-02|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-03|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-04|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-05|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-06|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-07|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-08|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-09|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-10|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-11|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-12|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-13|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-14|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-15|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-16|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-17|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-18|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-19|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-20|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-21|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-22|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-23|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-24|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-25|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-26|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-27|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-28|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-29|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-09-30|12336.0|0|489.0|0|3.8128654970760234|0|12825.0|0
0|2020-10-01|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-02|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-03|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-04|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-05|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-06|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-07|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-08|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-09|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-10|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-11|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-12|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-13|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-14|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-15|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-16|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-17|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-18|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-19|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-20|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-21|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-22|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-23|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-24|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-25|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-26|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-27|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-28|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-29|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-30|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-10-31|12839.0|0|382.0|0|2.889342712351562|0|13221.0|0
0|2020-11-01|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-02|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-03|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-04|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-05|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-06|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-07|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-08|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-09|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-10|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-11|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-12|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-13|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-14|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-15|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-16|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-17|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-18|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-19|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-20|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-21|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-22|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-23|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-24|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-25|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-26|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-27|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-28|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-29|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-11-30|12222.0|0|375.0|0|2.976899261728983|0|12597.0|0
0|2020-12-01|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
0|2020-12-02|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
0|2020-12-03|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
0|2020-12-04|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
0|2020-12-05|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
0|2020-12-06|11949.0|0|397.0|0|3.2156163939737565|0|12346.0|0
