|dates|Collingsworth_Texas_UnitedStates.BLS_EmployedPopulation.data|Collingsworth_Texas_UnitedStates.BLS_EmployedPopulation.missing|Collingsworth_Texas_UnitedStates.BLS_UnemployedPopulation.data|Collingsworth_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Collingsworth_Texas_UnitedStates.BLS_UnemploymentRate.data|Collingsworth_Texas_UnitedStates.BLS_UnemploymentRate.missing|Collingsworth_Texas_UnitedStates.BLS_LaborForcePopulation.data|Collingsworth_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-02|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-03|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-04|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-05|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-06|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-07|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-08|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-09|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-10|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-11|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-12|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-13|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-14|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-15|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-16|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-17|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-18|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-19|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-20|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-21|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-22|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-23|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-24|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-25|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-26|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-27|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-28|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-29|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-30|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-01-31|1063.0|0|42.0|0|3.8009049773755654|0|1105.0|0
0|2020-02-01|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-02|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-03|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-04|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-05|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-06|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-07|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-08|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-09|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-10|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-11|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-12|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-13|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-14|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-15|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-16|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-17|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-18|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-19|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-20|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-21|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-22|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-23|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-24|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-25|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-26|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-27|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-28|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-02-29|1076.5|0|39.0|0|3.4961900493052442|0|1115.5|0
0|2020-03-01|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-02|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-03|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-04|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-05|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-06|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-07|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-08|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-09|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-10|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-11|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-12|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-13|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-14|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-15|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-16|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-17|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-18|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-19|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-20|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-21|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-22|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-23|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-24|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-25|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-26|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-27|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-28|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-29|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-30|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-03-31|1052.5|0|55.0|0|4.966139954853273|0|1107.5|0
0|2020-04-01|937.5|0|48.5|0|4.918864097363083|0|986.0|0
0|2020-04-02|937.5|0|48.5|0|4.918864097363083|0|986.0|0
0|2020-04-03|937.5|0|48.5|0|4.918864097363083|0|986.0|0
