|dates|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Atchison_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Atchison_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Atchison_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
