|dates|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Okaloosa_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Okaloosa_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
