|dates|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Moore_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Moore_Texas_UnitedStates.TotalPopulation.data|Moore_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20940.0|0
