|dates|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oneida_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oneida_Idaho_UnitedStates.TotalPopulation.data|Oneida_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4531.0|0
