|dates|DesMoines_Iowa_UnitedStates.BLS_EmployedPopulation.data|DesMoines_Iowa_UnitedStates.BLS_EmployedPopulation.missing|DesMoines_Iowa_UnitedStates.BLS_UnemployedPopulation.data|DesMoines_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|DesMoines_Iowa_UnitedStates.BLS_UnemploymentRate.data|DesMoines_Iowa_UnitedStates.BLS_UnemploymentRate.missing|DesMoines_Iowa_UnitedStates.BLS_LaborForcePopulation.data|DesMoines_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-02|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-03|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-04|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-05|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-06|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-07|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-08|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-09|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-10|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-11|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-12|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-13|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-14|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-15|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-16|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-17|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-18|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-19|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-20|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-21|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-22|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-23|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-24|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-25|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-26|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-27|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-28|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-29|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-30|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-01-31|18197.0|0|1014.0|0|5.278226016344802|0|19211.0|0
0|2020-02-01|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-02|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-03|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-04|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-05|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-06|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-07|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-08|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-09|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-10|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-11|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-12|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-13|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-14|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-15|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-16|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-17|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-18|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-19|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-20|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-21|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-22|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-23|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-24|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-25|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-26|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-27|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-28|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-02-29|18130.5|0|966.5|0|5.061004346232393|0|19097.0|0
0|2020-03-01|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-02|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-03|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-04|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-05|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-06|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-07|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-08|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-09|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-10|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-11|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-12|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-13|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-14|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-15|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-16|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-17|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-18|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-19|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-20|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-21|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-22|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-23|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-24|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-25|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-26|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-27|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-28|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-29|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-30|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-03-31|17959.0|0|1089.0|0|5.717135657286854|0|19048.0|0
0|2020-04-01|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-02|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-03|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-04|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-05|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-06|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-07|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-08|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-09|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-10|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-11|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-12|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-13|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-14|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-15|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-16|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-17|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-18|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-19|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-20|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-21|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-22|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-23|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-24|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-25|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-26|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-27|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-28|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-29|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-04-30|16539.0|0|2944.5|0|15.112787743475248|0|19483.5|0
0|2020-05-01|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-02|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-03|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-04|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-05|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-06|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-07|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-08|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-09|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-10|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-11|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-12|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-13|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-14|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-15|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-16|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-17|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-18|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-19|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-20|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-21|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-22|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-23|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-24|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-25|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-26|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-27|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-28|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-29|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-30|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-05-31|16321.0|0|2208.0|0|11.916455286307949|0|18529.0|0
0|2020-06-01|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-02|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-03|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-04|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-05|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-06|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-07|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-08|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-09|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-10|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-11|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-12|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-13|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-14|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-15|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-16|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-17|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-18|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-19|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-20|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-21|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-22|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-23|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-24|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-25|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-26|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-27|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-28|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-29|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-06-30|16745.0|0|1955.0|0|10.454545454545455|0|18700.0|0
0|2020-07-01|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-02|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-03|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-04|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-05|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-06|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-07|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-08|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-09|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-10|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-11|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-12|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-13|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-14|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-15|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-16|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-17|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-18|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-19|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
0|2020-07-20|17391.0|0|1426.0|0|7.578253706754531|0|18817.0|0
