|dates|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Posey_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Posey_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Posey_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
