|dates|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McKenzie_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|McKenzie_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McKenzie_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
