|dates|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Williamsburg_Virginia_UnitedStates.TotalPopulation.data|Williamsburg_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14954.0|0
