|dates|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RockIsland_Illinois_UnitedStates.TotalPopulation.data|RockIsland_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|141879.0|0
