|dates|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pulaski_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Pulaski_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pulaski_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
