|dates|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Buckingham_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Buckingham_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Buckingham_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
