|dates|Stanley_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Stanley_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Stanley_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Stanley_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Stanley_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Stanley_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Stanley_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Stanley_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-01-27|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-01-28|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-01-29|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-01-30|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-01-31|1782.0|0|71.0|0|3.8316243928764164|0|1853.0|0
0|2020-02-01|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-02|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-03|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-04|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-05|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-06|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-07|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-08|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-09|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-10|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-11|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-12|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-13|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-14|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-15|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-16|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-17|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-18|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-19|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-20|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-21|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-22|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-23|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-24|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-25|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-26|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-27|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-28|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-02-29|1768.5|0|73.5|0|3.990228013029316|0|1842.0|0
0|2020-03-01|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-02|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-03|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-04|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-05|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-06|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-07|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-08|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-09|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-10|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-11|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-12|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-13|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-14|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-15|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-16|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-17|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-18|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-19|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-20|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-21|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-22|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-23|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-24|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-25|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-26|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-27|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-28|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-29|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-30|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-03-31|1788.0|0|70.0|0|3.767491926803014|0|1858.0|0
0|2020-04-01|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-02|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-03|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-04|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-05|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-06|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-07|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-08|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-09|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-10|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-11|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-12|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-13|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-14|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-15|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-16|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-17|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-18|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-19|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-20|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-21|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-22|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-23|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-24|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-25|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-26|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-27|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-28|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-29|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-04-30|1690.5|0|157.0|0|8.497970230040595|0|1847.5|0
0|2020-05-01|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-02|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-03|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-04|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-05|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-06|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-07|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-08|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-09|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-10|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-11|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-12|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-13|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-14|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-15|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-16|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-17|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-18|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-19|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-20|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-21|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-22|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-23|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-24|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-25|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-26|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-27|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-28|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-29|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-30|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-05-31|1744.0|0|112.0|0|6.0344827586206895|0|1856.0|0
0|2020-06-01|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-02|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-03|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-04|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-05|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-06|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-07|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-08|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-09|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-10|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-11|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-12|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-13|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-14|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-15|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-16|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-17|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-18|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-19|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-20|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-21|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-22|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-23|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-24|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-25|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-26|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-27|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-28|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-29|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-06-30|1796.0|0|84.0|0|4.468085106382978|0|1880.0|0
0|2020-07-01|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-02|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-03|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-04|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-05|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-06|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-07|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-08|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-09|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-10|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-11|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-12|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-13|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-14|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-15|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-16|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-17|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-18|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-19|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-20|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-21|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-22|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-23|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-24|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-25|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-26|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-27|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-28|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-29|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-30|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-07-31|1816.0|0|62.0|0|3.301384451544196|0|1878.0|0
0|2020-08-01|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-02|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-03|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-04|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-05|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-06|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-07|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-08|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-09|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-10|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-11|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-12|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-13|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-14|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-15|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-16|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-17|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-18|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-19|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-20|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-21|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-22|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-23|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-24|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-25|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-26|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-27|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-28|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-29|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-30|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-08-31|1841.0|0|68.0|0|3.5620743844944998|0|1909.0|0
0|2020-09-01|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-02|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-03|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-04|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-05|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-06|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-07|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-08|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-09|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-10|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-11|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-12|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-13|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-14|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-15|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-16|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-17|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-18|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-19|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-20|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-21|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-22|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-23|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-24|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-25|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-26|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-27|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-28|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-29|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-09-30|1902.0|0|53.0|0|2.710997442455243|0|1955.0|0
0|2020-10-01|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-02|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-03|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-04|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-05|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-06|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-07|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-08|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-09|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-10|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-11|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-12|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-13|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-14|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-15|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-16|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-17|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-18|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-19|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-20|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-21|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-22|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-23|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-24|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-25|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-26|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-27|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-28|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-29|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-30|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-10-31|1925.0|0|50.0|0|2.5316455696202533|0|1975.0|0
0|2020-11-01|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-02|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-03|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-04|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-05|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-06|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-07|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-08|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-09|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-10|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-11|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-12|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-13|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-14|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-15|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-16|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-17|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-18|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-19|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-20|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-21|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-22|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-23|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-24|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-25|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-26|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-27|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-28|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-29|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-11-30|1832.0|0|48.0|0|2.5531914893617023|0|1880.0|0
0|2020-12-01|1872.0|0|56.0|0|2.904564315352697|0|1928.0|0
0|2020-12-02|1872.0|0|56.0|0|2.904564315352697|0|1928.0|0
0|2020-12-03|1872.0|0|56.0|0|2.904564315352697|0|1928.0|0
0|2020-12-04|1872.0|0|56.0|0|2.904564315352697|0|1928.0|0
0|2020-12-05|1872.0|0|56.0|0|2.904564315352697|0|1928.0|0
