|dates|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofTN_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|OutofTN_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofTN_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
