|dates|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Uinta_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Uinta_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Uinta_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
