|dates|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Archuleta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Archuleta_Colorado_UnitedStates.TotalPopulation.data|Archuleta_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14029.0|0
