|dates|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jasper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jasper_Missouri_UnitedStates.TotalPopulation.data|Jasper_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|121328.0|0
