|dates|Refugio_Texas_UnitedStates.BLS_EmployedPopulation.data|Refugio_Texas_UnitedStates.BLS_EmployedPopulation.missing|Refugio_Texas_UnitedStates.BLS_UnemployedPopulation.data|Refugio_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Refugio_Texas_UnitedStates.BLS_UnemploymentRate.data|Refugio_Texas_UnitedStates.BLS_UnemploymentRate.missing|Refugio_Texas_UnitedStates.BLS_LaborForcePopulation.data|Refugio_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|2804.0|0|206.0|0|6.843853820598007|0|3010.0|0
