|dates|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sherman_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sherman_Oregon_UnitedStates.TotalPopulation.data|Sherman_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1780.0|0
